%  columns="iteration, evaluation, sigma, max axis length, min axis length, all principal axes lengths (sorted square roots of eigenvalues of C)" (startseed=209736, 2015/04/25 14:9:30.36)
5 51 7.837685e-01 1.109636e+00 9.178130e-01 9.178130e-01 9.217826e-01 9.285653e-01 9.388342e-01 9.541817e-01 9.629556e-01 9.795777e-01 9.972150e-01 1.006442e+00 1.109636e+00 
5 51 7.792381e-01 1.163733e+00 9.178496e-01 9.178496e-01 9.207089e-01 9.241061e-01 9.350665e-01 9.442330e-01 9.503715e-01 9.697734e-01 9.745438e-01 1.028245e+00 1.163733e+00 
4 41 8.824729e-01 1.177380e+00 9.342065e-01 9.342065e-01 9.349590e-01 9.398586e-01 9.457749e-01 9.504855e-01 9.583966e-01 9.852921e-01 9.891586e-01 1.022501e+00 1.177380e+00 
4 41 7.440234e-01 1.058018e+00 9.312631e-01 9.312631e-01 9.343188e-01 9.391207e-01 9.466649e-01 9.505973e-01 9.679246e-01 9.717823e-01 1.000225e+00 1.041876e+00 1.058018e+00 
6 61 7.854012e-01 1.155445e+00 9.067769e-01 9.067769e-01 9.126991e-01 9.146696e-01 9.244627e-01 9.494119e-01 9.564149e-01 9.658208e-01 9.890224e-01 9.954416e-01 1.155445e+00 
6 61 7.868448e-01 1.148743e+00 9.033014e-01 9.033014e-01 9.087056e-01 9.127295e-01 9.212596e-01 9.355410e-01 9.431316e-01 9.597396e-01 1.010862e+00 1.051712e+00 1.148743e+00 
7 71 7.653464e-01 1.174526e+00 8.944534e-01 8.944534e-01 8.992770e-01 9.063590e-01 9.142934e-01 9.425730e-01 9.510421e-01 9.640430e-01 9.834836e-01 9.913012e-01 1.174526e+00 
5 51 7.002055e-01 1.066780e+00 9.197637e-01 9.197637e-01 9.204103e-01 9.278216e-01 9.332680e-01 9.482896e-01 9.621388e-01 9.836044e-01 9.973057e-01 1.042247e+00 1.066780e+00 
5 51 9.226359e-01 1.217423e+00 9.202615e-01 9.202615e-01 9.245410e-01 9.299987e-01 9.362623e-01 9.431824e-01 9.518465e-01 9.702698e-01 1.012939e+00 1.019173e+00 1.217423e+00 
8 81 7.176557e-01 1.165335e+00 8.821421e-01 8.821421e-01 8.920847e-01 8.980731e-01 9.167244e-01 9.357816e-01 9.437084e-01 9.587098e-01 9.761884e-01 9.849946e-01 1.165335e+00 
6 61 7.022907e-01 1.059165e+00 9.068900e-01 9.068900e-01 9.130311e-01 9.202943e-01 9.356437e-01 9.495327e-01 9.703438e-01 9.835820e-01 1.025814e+00 1.047803e+00 1.059165e+00 
7 71 7.475335e-01 1.140916e+00 8.886867e-01 8.886867e-01 8.957902e-01 9.036723e-01 9.229197e-01 9.262302e-01 9.347512e-01 9.545979e-01 1.003645e+00 1.053831e+00 1.140916e+00 
6 61 9.271565e-01 1.246568e+00 9.078435e-01 9.078435e-01 9.097375e-01 9.191074e-01 9.257140e-01 9.355727e-01 9.410581e-01 9.603299e-01 1.005991e+00 1.019594e+00 1.246568e+00 
9 91 6.685663e-01 1.157258e+00 8.710288e-01 8.710288e-01 8.797596e-01 8.928572e-01 9.072613e-01 9.211942e-01 9.315666e-01 9.616234e-01 9.679922e-01 9.887789e-01 1.157258e+00 
7 71 7.893616e-01 1.163792e+00 8.975526e-01 8.975526e-01 9.016813e-01 9.162498e-01 9.382285e-01 9.458956e-01 9.642573e-01 1.009972e+00 1.025580e+00 1.053523e+00 1.163792e+00 
7 71 9.118799e-01 1.269693e+00 8.926308e-01 8.926308e-01 8.985827e-01 9.052132e-01 9.110150e-01 9.221770e-01 9.400467e-01 9.643507e-01 9.961683e-01 1.007548e+00 1.269693e+00 
8 81 8.029699e-01 1.198484e+00 8.849108e-01 8.849108e-01 8.863429e-01 9.091270e-01 9.310323e-01 9.388018e-01 9.489499e-01 1.012331e+00 1.023544e+00 1.040312e+00 1.198484e+00 
10 101 6.040121e-01 1.151319e+00 8.600838e-01 8.600838e-01 8.755738e-01 8.808720e-01 8.995162e-01 9.117524e-01 9.169058e-01 9.494465e-01 9.595535e-01 9.876356e-01 1.151319e+00 
8 81 6.604909e-01 1.139754e+00 8.769070e-01 8.769070e-01 8.834995e-01 8.937299e-01 9.101378e-01 9.175055e-01 9.214733e-01 9.459273e-01 9.923797e-01 1.063842e+00 1.139754e+00 
8 81 9.560985e-01 1.322005e+00 8.774228e-01 8.774228e-01 8.914978e-01 9.016896e-01 9.075644e-01 9.243140e-01 9.358019e-01 9.649374e-01 9.857436e-01 1.005925e+00 1.322005e+00 
9 91 8.083502e-01 1.196543e+00 8.724994e-01 8.724994e-01 8.762538e-01 9.013251e-01 9.284495e-01 9.346487e-01 9.738081e-01 9.958439e-01 1.009613e+00 1.039785e+00 1.196543e+00 
11 111 5.701852e-01 1.133321e+00 8.515056e-01 8.515056e-01 8.622965e-01 8.752445e-01 8.846399e-01 9.012337e-01 9.149478e-01 9.405755e-01 9.606682e-01 9.876351e-01 1.133321e+00 
9 91 5.981975e-01 1.123664e+00 8.629226e-01 8.629226e-01 8.742407e-01 8.820295e-01 9.034290e-01 9.064691e-01 9.147004e-01 9.450093e-01 9.790995e-01 1.066304e+00 1.123664e+00 
9 91 9.850107e-01 1.359289e+00 8.639839e-01 8.639839e-01 8.785176e-01 8.922792e-01 8.960690e-01 9.135763e-01 9.254961e-01 9.705703e-01 9.856970e-01 1.018470e+00 1.359289e+00 
10 101 8.145823e-01 1.195559e+00 8.627301e-01 8.627301e-01 8.743382e-01 8.950701e-01 9.192818e-01 9.406712e-01 9.666798e-01 9.926160e-01 1.000043e+00 1.048661e+00 1.195559e+00 
12 121 5.724402e-01 1.154948e+00 8.416432e-01 8.416432e-01 8.600715e-01 8.692894e-01 8.784390e-01 8.910010e-01 9.215021e-01 9.283172e-01 9.577610e-01 1.001335e+00 1.154948e+00 
11 111 7.867656e-01 1.186301e+00 8.521729e-01 8.521729e-01 8.630307e-01 8.860330e-01 9.124901e-01 9.312332e-01 9.616744e-01 9.837860e-01 9.968269e-01 1.053454e+00 1.186301e+00 
10 101 9.351115e-01 1.360534e+00 8.506595e-01 8.506595e-01 8.650371e-01 8.811177e-01 8.850275e-01 9.147830e-01 9.241261e-01 9.689090e-01 9.896264e-01 1.028462e+00 1.360534e+00 
10 101 5.577804e-01 1.113780e+00 8.519848e-01 8.519848e-01 8.616570e-01 8.768531e-01 8.971653e-01 9.009487e-01 9.167787e-01 9.318569e-01 9.727650e-01 1.092235e+00 1.113780e+00 
13 131 5.539277e-01 1.166756e+00 8.328167e-01 8.328167e-01 8.465553e-01 8.550734e-01 8.763078e-01 8.856845e-01 9.159239e-01 9.200297e-01 9.616842e-01 1.019233e+00 1.166756e+00 
12 121 7.929347e-01 1.232625e+00 8.418925e-01 8.418925e-01 8.516464e-01 8.787037e-01 9.045143e-01 9.185375e-01 9.486820e-01 9.752266e-01 9.972672e-01 1.054190e+00 1.232625e+00 
11 111 5.086829e-01 1.111896e+00 8.382013e-01 8.382013e-01 8.530121e-01 8.656872e-01 8.823696e-01 8.998909e-01 9.225962e-01 9.343805e-01 9.733786e-01 1.078498e+00 1.111896e+00 
11 111 8.866825e-01 1.374988e+00 8.371006e-01 8.371006e-01 8.537132e-01 8.724283e-01 8.753565e-01 9.003257e-01 9.336120e-01 9.556487e-01 9.938227e-01 1.026647e+00 1.374988e+00 
14 141 5.212297e-01 1.154954e+00 8.209066e-01 8.209066e-01 8.356262e-01 8.417176e-01 8.658602e-01 8.854418e-01 9.072268e-01 9.279934e-01 9.867012e-01 1.011217e+00 1.154954e+00 
13 131 7.261636e-01 1.226443e+00 8.279757e-01 8.279757e-01 8.418806e-01 8.803818e-01 8.908912e-01 9.113613e-01 9.335929e-01 9.662232e-01 9.857243e-01 1.059690e+00 1.226443e+00 
12 121 9.327657e-01 1.448221e+00 8.249707e-01 8.249707e-01 8.405200e-01 8.605302e-01 8.830963e-01 8.957567e-01 9.387095e-01 9.405613e-01 9.888142e-01 1.036271e+00 1.448221e+00 
15 151 4.531980e-01 1.152391e+00 8.077483e-01 8.077483e-01 8.218765e-01 8.284536e-01 8.696748e-01 8.764677e-01 8.971120e-01 9.200609e-01 9.770027e-01 1.002214e+00 1.152391e+00 
14 141 6.681693e-01 1.214557e+00 8.226058e-01 8.226058e-01 8.321855e-01 8.684426e-01 8.769382e-01 9.092265e-01 9.200470e-01 9.573793e-01 1.004360e+00 1.046307e+00 1.214557e+00 
12 121 4.420289e-01 1.097804e+00 8.235325e-01 8.235325e-01 8.422804e-01 8.532914e-01 8.678498e-01 8.866136e-01 9.185145e-01 9.274597e-01 9.584259e-01 1.062342e+00 1.097804e+00 
15 151 6.033027e-01 1.199067e+00 8.104856e-01 8.104856e-01 8.214689e-01 8.642747e-01 8.782181e-01 9.015465e-01 9.191409e-01 9.505510e-01 9.980520e-01 1.036201e+00 1.199067e+00 
13 131 8.672751e-01 1.443289e+00 8.112526e-01 8.112526e-01 8.336519e-01 8.493936e-01 8.700172e-01 8.800782e-01 9.256827e-01 9.331719e-01 9.832400e-01 1.076090e+00 1.443289e+00 
16 161 4.081052e-01 1.156581e+00 7.964421e-01 7.964421e-01 8.125897e-01 8.351222e-01 8.567163e-01 8.635520e-01 8.841905e-01 9.135645e-01 9.644411e-01 9.896718e-01 1.156581e+00 
13 131 4.529475e-01 1.079882e+00 8.105203e-01 8.105203e-01 8.301833e-01 8.434772e-01 8.541818e-01 8.869711e-01 9.115275e-01 9.171814e-01 1.043234e+00 1.052941e+00 1.079882e+00 
16 161 6.087304e-01 1.183940e+00 7.986556e-01 7.986556e-01 8.146186e-01 8.514560e-01 8.726902e-01 8.979131e-01 9.313811e-01 9.693102e-01 1.003276e+00 1.028501e+00 1.183940e+00 
17 171 4.131945e-01 1.190523e+00 7.831812e-01 7.831812e-01 7.997788e-01 8.315083e-01 8.491618e-01 8.524981e-01 8.769191e-01 9.158164e-01 9.577595e-01 1.054165e+00 1.190523e+00 
14 141 7.992039e-01 1.424240e+00 7.992307e-01 7.992307e-01 8.240195e-01 8.577175e-01 8.674590e-01 8.788195e-01 9.138817e-01 9.298152e-01 9.687255e-01 1.069203e+00 1.424240e+00 
14 141 4.311789e-01 1.068313e+00 7.992572e-01 7.992572e-01 8.198392e-01 8.339889e-01 8.450956e-01 8.783462e-01 9.005154e-01 9.158156e-01 1.038023e+00 1.059169e+00 1.068313e+00 
17 171 6.291425e-01 1.190586e+00 7.924383e-01 7.924383e-01 8.039233e-01 8.379685e-01 8.640153e-01 9.036163e-01 9.181980e-01 9.657296e-01 1.019374e+00 1.053750e+00 1.190586e+00 
18 181 3.942191e-01 1.189876e+00 7.736573e-01 7.736573e-01 8.105169e-01 8.280570e-01 8.372892e-01 8.435061e-01 8.710085e-01 9.257676e-01 9.481568e-01 1.046474e+00 1.189876e+00 
18 181 5.654645e-01 1.183736e+00 7.802459e-01 7.802459e-01 7.967762e-01 8.264943e-01 8.609205e-01 8.934973e-01 9.138758e-01 9.500610e-01 1.007828e+00 1.046972e+00 1.183736e+00 
15 151 4.061429e-01 1.063057e+00 7.876140e-01 7.876140e-01 8.122740e-01 8.287846e-01 8.484506e-01 8.726397e-01 8.994884e-01 9.155250e-01 1.022082e+00 1.044501e+00 1.063057e+00 
15 151 7.523912e-01 1.421786e+00 7.873007e-01 7.873007e-01 8.268341e-01 8.458840e-01 8.565761e-01 8.718186e-01 9.137346e-01 9.208323e-01 9.598035e-01 1.055737e+00 1.421786e+00 
19 191 5.567991e-01 1.263072e+00 7.677369e-01 7.677369e-01 7.863204e-01 8.234701e-01 8.516541e-01 8.836067e-01 9.171571e-01 9.461498e-01 1.007468e+00 1.037530e+00 1.263072e+00 
19 191 3.922544e-01 1.178695e+00 7.645440e-01 7.645440e-01 7.999181e-01 8.272363e-01 8.297250e-01 8.456543e-01 8.845011e-01 9.325896e-01 9.500763e-01 1.048423e+00 1.178695e+00 
16 161 4.081316e-01 1.086676e+00 7.753739e-01 7.753739e-01 8.108221e-01 8.240381e-01 8.355771e-01 8.747417e-01 9.037478e-01 9.154737e-01 1.007001e+00 1.042178e+00 1.086676e+00 
16 161 7.073586e-01 1.407428e+00 7.749006e-01 7.749006e-01 8.269652e-01 8.393559e-01 8.504872e-01 8.687051e-01 9.057754e-01 9.126828e-01 9.546783e-01 1.038555e+00 1.407428e+00 
20 201 5.353204e-01 1.255964e+00 7.586412e-01 7.586412e-01 7.811740e-01 8.257350e-01 8.440853e-01 8.701219e-01 9.089594e-01 9.494701e-01 1.018522e+00 1.027688e+00 1.255964e+00 
17 171 4.159050e-01 1.118273e+00 7.634836e-01 7.634836e-01 8.052197e-01 8.134322e-01 8.335982e-01 8.621768e-01 8.907539e-01 9.169795e-01 1.000286e+00 1.051055e+00 1.118273e+00 
20 201 3.975580e-01 1.168315e+00 7.550572e-01 7.550572e-01 7.906907e-01 8.216602e-01 8.249799e-01 8.355182e-01 8.891437e-01 9.236548e-01 9.676248e-01 1.049667e+00 1.168315e+00 
17 171 6.224717e-01 1.391395e+00 7.624485e-01 7.624485e-01 8.161415e-01 8.307426e-01 8.481001e-01 8.662158e-01 8.924508e-01 9.044436e-01 9.447143e-01 1.038480e+00 1.391395e+00 
18 181 4.022771e-01 1.129100e+00 7.516673e-01 7.516673e-01 7.975312e-01 8.091425e-01 8.292003e-01 8.502411e-01 8.766127e-01 9.079039e-01 9.850440e-01 1.042691e+00 1.129100e+00 
18 181 5.863481e-01 1.370957e+00 7.502320e-01 7.502320e-01 8.038688e-01 8.213641e-01 8.337097e-01 8.586623e-01 8.904605e-01 9.240541e-01 9.419882e-01 1.026033e+00 1.370957e+00 
19 191 3.655484e-01 1.123401e+00 7.410296e-01 7.410296e-01 7.853419e-01 8.072829e-01 8.195162e-01 8.402440e-01 8.807920e-01 9.004807e-01 9.705939e-01 1.044630e+00 1.123401e+00 
19 191 5.617255e-01 1.384728e+00 7.406993e-01 7.406993e-01 7.916453e-01 8.146132e-01 8.216484e-01 8.463672e-01 8.826526e-01 9.176512e-01 9.478549e-01 1.017340e+00 1.384728e+00 
20 201 3.320354e-01 1.111117e+00 7.284002e-01 7.284002e-01 7.748909e-01 7.957349e-01 8.128124e-01 8.363802e-01 8.684927e-01 8.989651e-01 9.832639e-01 1.036202e+00 1.111117e+00 
20 201 5.858973e-01 1.374333e+00 7.323163e-01 7.323163e-01 7.819835e-01 8.115194e-01 8.170494e-01 8.364241e-01 8.782052e-01 9.153566e-01 9.950497e-01 1.052883e+00 1.374333e+00 
